BuurtCode,ActDuur,Leeftijd,AantVpl,AantOVVpl,AantSVpl,FactorH,FactorP,FactorV,HHPers,HHLft1,HHLft2,HHLft3,HHLft4,HHRijbewijsAu,HHRijbewijsMo,HHRijbewijsBr,HHAuto,HHAutoL,OPAuto,HHMotor,OPMotor,HHBrom,OPBrom,HHSnor,OPSnor,BouwjaarPa1,BouwjaarPa2,BouwjaarPaL,AfstandOP,AfstandSOP,AfstV,Sted,FqLopen,FqNEFiets,FqEFiets,FqBTM,FqTrein,FqAutoB,FqAutoP,FqMotor,FqBrSnor,GemGr,KAfstV,BetWerk,KBouwjaarPa1,KBouwjaarPa2,KBouwjaarPaL,KGewichtPa1,KGewichtPa2,KGewichtPaL,BerHalte,BerFam,BerSport,BerWrk,BerOnd,BerSup,BerZiek,BerArts,BerStat,HHLaagInk,HHSocInk,HHBestInkG,HHGestInkG,HHWelvG,KLeeft,HHSam,HHPlOP,OnbBez,MaatsPart,Opleiding,HHBezitVm,OPBezitVm,OVStKaart,Verpl,Doel,MotiefV,KMotiefV,VertLoc,AardWerk,Weggeweest,VolgWerk,KVertTijd,Prov,WrkVerg,MeerWink,OPRijbewijsAu,OPRijbewijsMo,OPRijbewijsBr,HHEFiets,Kind6,CorrVerpl,VergVast,VergKm,VergBrSt,VergOV,VergAans,VergVoer,VergBudg,VergPark,VergStal,VergAnd,ByzAdr,ByzVvm,ByzTyd,ByzDuur,ByzRoute
17141300,109.375,58.04545454545455,5.0,0.0,0.0,136.1881414773726,250.65279033276275,91488.2684714584,2.3181818181818183,0.0,0.0,0.18181818181818182,2.1363636363636362,2.1363636363636362,0.8181818181818182,2.1363636363636362,1.7272727272727273,0.0,1.0,0.36363636363636365,0.18181818181818182,0.0,0.0,0.3181818181818182,0.0,2018.15,2012.6666666666667,,275.0,,73.86363636363636,5.0,1.2272727272727273,2.6818181818181817,3.5,4.7272727272727275,5.0,2.227272727272727,3.0,4.818181818181818,4.363636363636363,4.0,5.5,0.7272727272727273,4.35,2.3333333333333335,,4.05,3.0,,1.4444444444444444,1.3636363636363635,1.4545454545454546,1.2222222222222223,1.0,1.0,1.5909090909090908,1.5909090909090908,2.4285714285714284,7.545454545454546,8.454545454545455,6.2727272727272725,5.5,5.363636363636363,13,2,3,2,8,3,3,3,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,5.0,10,0.7142857142857143,0.2857142857142857,1.0,0.18181818181818182,1.0,0.5454545454545454,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17141400,15.0,52.75,1.0,0.0,0.0,134.32293144118483,336.2118029112397,122717.3080626025,2.5,0.0,0.25,0.25,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,2003.0,,140.0,,70.0,5.0,1.25,3.75,4.0,4.75,4.75,2.5,3.25,5.0,5.0,4.0,6.0,2.0,1.0,1.0,,3.5,4.0,,,1.6666666666666667,1.6666666666666667,1.0,,1.0,2.3333333333333335,2.3333333333333335,,8.0,9.0,8.25,7.5,8.0,14,6,2,0,2,3,7,0,4,1.0,1.0,7.0,4.0,1.0,12.0,0,9.0,5.0,10,,0.0,0.75,0.0,0.75,0.5,0.0,0.0,,,,,,,,,,,,,,,
17190101,224.5,62.42857142857143,3.0,0.0,0.0,101.89848514660177,231.25487342820549,84408.028801295,2.2857142857142856,0.0,0.2857142857142857,0.0,2.0,2.0,0.2857142857142857,2.0,1.4285714285714286,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2010.5714285714287,2017.0,,476.85714285714283,,227.42857142857142,4.0,1.5714285714285714,5.0,4.714285714285714,4.285714285714286,4.857142857142857,1.7142857142857142,2.2857142857142856,5.0,5.0,4.0,6.571428571428571,1.2857142857142858,2.0,4.0,,2.142857142857143,3.0,3.0,1.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5714285714285714,7.428571428571429,6.714285714285714,5.0,4.285714285714286,5.714285714285714,17,2,3,2,7,2,3,0,4,1.0,1.0,10.0,7.0,1.0,12.0,1,9.0,5.0,11,0.3333333333333333,,1.0,0.2857142857142857,1.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,
17190210,133.3846153846154,46.38095238095238,4.888888888888889,0.06349206349206349,0.023809523809523808,156.04265572657533,325.94380254142055,118969.48792761851,2.9365079365079363,0.1111111111111111,0.42857142857142855,0.373015873015873,2.0238095238095237,1.9206349206349207,0.19047619047619047,1.9365079365079365,1.7063492063492063,0.3277310924369748,0.6825396825396826,0.03968253968253968,0.03968253968253968,0.015873015873015872,0.0,0.06349206349206349,0.0,2013.575,2007.090909090909,2017.0,440.9593495934959,200.0,111.60655737704919,4.0,1.3492063492063493,2.515873015873016,4.515873015873016,4.5396825396825395,4.587301587301587,2.3174603174603177,2.9523809523809526,4.944444444444445,4.746031746031746,4.0,6.024590163934426,1.7363636363636363,2.6166666666666667,1.7454545454545454,3.9444444444444446,3.033333333333333,2.581818181818182,3.611111111111111,1.6515151515151516,1.0363636363636364,1.05,1.0512820512820513,1.08,1.009090909090909,1.116504854368932,1.1142857142857143,1.6029411764705883,7.936507936507937,8.515873015873016,6.642857142857143,6.317460317460317,6.825396825396825,8,3,3,0,2,3,2,3,4,1.0,1.0,7.0,4.0,1.0,12.0,1,9.0,5.0,11,0.8333333333333334,0.35714285714285715,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.20634920634920634,0.040983606557377046,0.0,0.36363636363636365,0.4727272727272727,0.041666666666666664,,0.0,0.09090909090909091,0.0,0.0,0.0,0.07272727272727272,1.0,0.08695652173913043,0.30434782608695654,0.30434782608695654,0.30434782608695654
17190309,118.35,55.09756097560975,5.487804878048781,0.0,0.13414634146341464,145.1567434135739,327.8742532359599,119674.10243112534,2.682926829268293,0.08536585365853659,0.13414634146341464,0.07317073170731707,2.3902439024390243,2.317073170731707,0.21951219512195122,2.317073170731707,1.524390243902439,0.1951219512195122,0.6097560975609756,0.04878048780487805,0.0,0.0,0.0,0.024390243902439025,0.0,2013.4545454545455,2004.1379310344828,2018.4285714285713,444.425,1270.0,96.32911392405063,4.0,1.5609756097560976,2.682926829268293,3.841463414634146,4.7439024390243905,4.634146341463414,1.6341463414634145,3.1707317073170733,5.0,5.0,4.0,5.772151898734177,2.0125,2.5584415584415585,2.0,4.142857142857143,3.051948051948052,3.0689655172413794,4.285714285714286,1.0746268656716418,1.0875,1.0,1.0,1.0,1.0,1.0,1.0,1.0285714285714285,8.0,8.963414634146341,7.487804878048781,7.219512195121951,7.5,14,3,3,0,2,4,3,3,4,1.0,1.0,9.0,8.0,1.0,12.0,1,9.0,5.0,11,0.9056603773584906,0.375,0.9634146341463414,0.07317073170731707,0.9634146341463414,0.5609756097560976,0.0,0.0,0.1875,0.4375,0.1956521739130435,,0.0,0.3333333333333333,0.0,0.2391304347826087,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17190401,95.8,36.47826086956522,4.956521739130435,0.0,0.0,102.52218662054985,400.6865082358983,146250.57550610288,3.9130434782608696,0.0,0.08695652173913043,0.391304347826087,3.4347826086956523,2.869565217391304,0.5652173913043478,3.130434782608696,2.4782608695652173,0.5217391304347826,0.43478260869565216,0.4782608695652174,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.0,0.0,2015.7058823529412,2013.357142857143,2021.0,625.4545454545455,,123.0909090909091,4.0,2.0434782608695654,2.6956521739130435,4.739130434782608,4.695652173913044,4.695652173913044,1.391304347826087,3.0434782608695654,4.565217391304348,5.0,4.0,7.318181818181818,1.8636363636363635,3.176470588235294,2.7142857142857144,6.0,2.7058823529411766,2.357142857142857,3.0,1.2857142857142858,1.0909090909090908,1.0952380952380953,1.0,1.0,1.0909090909090908,1.0454545454545454,1.0909090909090908,1.3076923076923077,6.173913043478261,6.913043478260869,7.173913043478261,6.304347826086956,8.0,6,3,4,0,1,3,1,3,0,1.0,1.0,4.0,9.0,4.0,12.0,1,9.0,12.0,11,1.0,,0.9565217391304348,0.21739130434782608,0.9565217391304348,0.43478260869565216,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,,,0.4166666666666667,0.0,0.0,,0.0,1.0,0.0,0.5789473684210527,0.0,0.0
17190504,50.529411764705884,64.52173913043478,7.260869565217392,0.0,0.0,111.77061001934715,278.4093992541143,101619.43072775172,2.5652173913043477,0.0,0.0,0.08695652173913043,2.4782608695652173,1.9565217391304348,0.7391304347826086,1.9565217391304348,1.6956521739130435,0.13043478260869565,0.9130434782608695,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,2015.304347826087,2010.4166666666667,2018.0,586.9047619047619,,126.47619047619048,4.0,1.565217391304348,4.695652173913044,4.217391304347826,4.956521739130435,4.956521739130435,1.3478260869565217,2.869565217391304,4.913043478260869,5.0,4.0,6.142857142857143,0.5217391304347826,3.0434782608695654,1.9166666666666667,4.0,2.3043478260869565,2.6666666666666665,5.0,1.6,1.608695652173913,1.5789473684210527,1.0,1.0,1.0,1.0,1.0,2.857142857142857,8.0,9.0,6.956521739130435,7.173913043478261,6.6521739130434785,16,2,3,2,7,3,3,3,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,5.0,11,0.25,0.0,1.0,0.5217391304347826,1.0,0.4782608695652174,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
17190603,139.94871794871796,39.943396226415096,5.811320754716981,0.3018867924528302,0.0,155.95313826508385,333.4793436904002,121719.96044699605,2.7547169811320753,0.03773584905660377,0.37735849056603776,0.5660377358490566,1.7735849056603774,1.7735849056603774,0.0,1.7735849056603774,1.7547169811320755,0.33962264150943394,0.5849056603773585,0.0,0.0,0.03773584905660377,0.03773584905660377,0.0,0.0,2014.5471698113208,2011.6363636363637,2018.2777777777778,536.1153846153846,,122.90384615384616,4.0,2.6037735849056602,3.2452830188679247,3.490566037735849,4.509433962264151,4.150943396226415,2.7169811320754715,2.5849056603773586,5.0,4.9245283018867925,4.0,6.403846153846154,2.3157894736842106,2.830188679245283,2.272727272727273,4.055555555555555,3.0754716981132075,3.3636363636363638,3.0,1.3478260869565217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2285714285714286,8.0,9.0,7.886792452830188,8.150943396226415,8.339622641509434,15,3,3,0,2,3,2,3,4,1.0,1.0,1.0,1.0,4.0,12.0,1,9.0,5.0,11,0.8,0.0,0.7169811320754716,0.0,0.7169811320754716,0.5660377358490566,0.019230769230769232,0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,,0.375,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.05,0.3
17210107,160.5820895522388,45.20192307692308,4.0576923076923075,0.40384615384615385,0.07692307692307693,128.382705583791,315.39030266951397,115117.46047437261,3.2403846153846154,0.16346153846153846,0.23076923076923078,0.4807692307692308,2.3653846153846154,2.326923076923077,0.2692307692307692,2.326923076923077,1.7115384615384615,0.23076923076923078,0.5769230769230769,0.10576923076923077,0.057692307692307696,0.0,0.0,0.23076923076923078,0.0,2014.4646464646464,2011.404761904762,2019.75,387.2178217821782,243.75,133.03030303030303,4.0,1.6634615384615385,2.326923076923077,3.4038461538461537,3.9326923076923075,3.9326923076923075,2.644230769230769,2.625,4.9423076923076925,4.548076923076923,4.0,5.686868686868687,1.3571428571428572,3.1313131313131315,2.4285714285714284,5.083333333333333,3.1515151515151514,3.642857142857143,3.5,1.0606060606060606,1.1546391752577319,1.0543478260869565,1.0,1.3018867924528301,1.0,1.092783505154639,1.0515463917525774,1.1428571428571428,7.855769230769231,8.75,7.769230769230769,7.076923076923077,7.490384615384615,14,3,3,0,4,3,2,0,4,1.0,1.0,6.0,7.0,1.0,12.0,1,9.0,8.0,11,0.2711864406779661,0.3333333333333333,0.8076923076923077,0.10576923076923077,0.8076923076923077,0.5769230769230769,0.08080808080808081,0.0,0.625,0.375,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.5833333333333334
17210208,169.04504504504504,40.407407407407405,4.604938271604938,0.5185185185185185,0.006172839506172839,140.28428134696574,337.6413234187194,123239.08304783258,3.2901234567901234,0.24691358024691357,0.22839506172839505,0.345679012345679,2.4691358024691357,2.259259259259259,0.3950617283950617,2.259259259259259,1.7901234567901234,0.2088607594936709,0.6111111111111112,0.07407407407407407,0.030864197530864196,0.11728395061728394,0.08641975308641975,0.15432098765432098,0.0,2012.2953020134228,2007.013888888889,2018.8846153846155,597.6451612903226,3000.0,183.2774193548387,4.0,1.691358024691358,2.3333333333333335,4.117283950617284,3.95679012345679,4.333333333333333,2.0925925925925926,2.6419753086419755,4.901234567901234,4.648148148148148,4.0,7.187096774193549,1.7919463087248322,2.389261744966443,2.0416666666666665,4.769230769230769,3.1543624161073827,3.0833333333333335,4.2727272727272725,1.1414141414141414,1.0067567567567568,1.0069444444444444,1.0846153846153845,1.2045454545454546,1.013793103448276,1.0972222222222223,1.006896551724138,1.3,7.91358024691358,8.882716049382717,7.481481481481482,6.561728395061729,7.08641975308642,6,3,3,0,2,3,3,0,4,1.0,1.0,1.0,9.0,1.0,12.0,1,9.0,5.0,11,0.7475728155339806,0.4,0.845679012345679,0.16666666666666666,0.845679012345679,0.5061728395061729,0.08387096774193549,0.0,0.3246753246753247,0.37662337662337664,0.031746031746031744,,0.0,0.14285714285714285,0.0,0.19047619047619047,0.0,0.0,0.6944444444444444,0.4583333333333333,0.375,0.25,0.25
17210308,103.47368421052632,56.78431372549019,5.098039215686274,0.0,0.0,174.68425159054883,344.197781685733,125632.19031529252,2.588235294117647,0.0,0.0,0.19607843137254902,2.392156862745098,2.235294117647059,0.49019607843137253,2.235294117647059,1.588235294117647,0.0784313725490196,1.0980392156862746,0.45098039215686275,0.3137254901960784,0.0,0.0,0.19607843137254902,0.0784313725490196,2013.5510204081634,2013.1363636363637,2003.0,313.74,,71.7,4.0,1.1764705882352942,3.3529411764705883,3.2941176470588234,4.803921568627451,4.803921568627451,1.4509803921568627,3.5294117647058822,4.647058823529412,4.7254901960784315,4.0,5.44,1.7647058823529411,2.857142857142857,2.3636363636363638,1.0,3.489795918367347,3.409090909090909,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1333333333333333,1.0,7.470588235294118,7.921568627450981,6.980392156862745,6.450980392156863,7.078431372549019,12,3,3,0,2,3,3,3,4,1.0,1.0,7.0,4.0,4.0,12.0,1,9.0,5.0,11,0.8333333333333334,0.5,1.0,0.23529411764705882,1.0,0.6666666666666666,0.0,0.0,0.72,0.12,0.0,,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17210505,242.0,31.0,1.4545454545454546,0.0,0.0,101.25964967359592,401.4741554622877,146538.06674373502,4.545454545454546,0.18181818181818182,0.36363636363636365,0.36363636363636365,3.6363636363636362,3.4545454545454546,0.18181818181818182,3.4545454545454546,2.3636363636363638,0.9090909090909091,0.5454545454545454,0.0,0.0,0.7272727272727273,0.36363636363636365,0.0,0.0,2014.888888888889,2005.7142857142858,2016.0,108.5,,54.25,4.0,1.8181818181818181,2.5454545454545454,2.6363636363636362,3.727272727272727,4.909090909090909,3.0,2.5454545454545454,5.0,4.2727272727272725,4.0,5.25,0.7777777777777778,3.0,2.2857142857142856,3.0,4.0,1.8571428571428572,3.0,1.8333333333333333,1.1111111111111112,1.125,1.0,1.0,1.0,1.25,1.25,1.8333333333333333,7.363636363636363,8.272727272727273,8.454545454545455,6.909090909090909,8.818181818181818,5,3,4,3,4,3,2,0,4,1.0,1.0,6.0,5.0,1.0,12.0,1,9.0,4.0,11,,,0.6363636363636364,0.09090909090909091,0.6363636363636364,0.7272727272727273,0.0,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0
17210506,128.33333333333334,29.0,7.0,0.0,0.0,106.7584709516609,213.5169419033218,77933.68379471246,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2019.0,581.0,,83.0,4.0,1.0,3.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,4.0,2.857142857142857,3.0,,,4.0,,,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,8.0,9.0,9.0,10.0,9.0,7,2,3,0,2,4,2,0,0,1.0,9.0,8.0,6.0,4.0,12.0,1,9.0,10.0,11,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,,,,,
17210602,203.0,33.333333333333336,3.3333333333333335,0.0,0.0,113.94293067492156,418.10703132539976,152609.06643377093,3.6666666666666665,0.0,0.8333333333333334,0.8333333333333334,2.0,2.0,1.6666666666666667,2.0,1.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,2011.8333333333333,,2019.0,470.3333333333333,,122.33333333333333,4.0,1.8333333333333333,2.5,3.0,5.0,5.0,3.6666666666666665,2.3333333333333335,3.6666666666666665,4.333333333333333,4.0,5.166666666666667,2.3333333333333335,2.3333333333333335,,4.0,2.1666666666666665,,4.0,,1.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,,8.0,9.0,8.333333333333334,7.166666666666667,7.5,3,3,3,9,4,7,3,0,4,1.0,1.0,10.0,7.0,1.0,12.0,1,9.0,4.0,11,0.0,0.0,0.5,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
17230105,189.02631578947367,55.90196078431372,4.0,0.0,0.0,132.98077033409362,329.0248349463911,120094.06475543274,2.9215686274509802,0.0,0.23529411764705882,0.0784313725490196,2.607843137254902,2.2941176470588234,0.43137254901960786,2.450980392156863,2.2745098039215685,0.27450980392156865,0.6078431372549019,0.5294117647058824,0.43137254901960786,0.5490196078431373,0.1568627450980392,0.1568627450980392,0.0,2013.0392156862745,2008.7692307692307,2014.857142857143,600.42,,183.92,5.0,1.7254901960784315,2.5098039215686274,4.078431372549019,5.0,5.0,2.607843137254902,2.7450980392156863,4.764705882352941,4.764705882352941,3.0,6.94,1.9111111111111112,2.6470588235294117,1.1538461538461537,3.0,2.9607843137254903,2.3461538461538463,3.857142857142857,1.36,1.0666666666666667,1.1891891891891893,1.0,1.0,1.0,1.2,1.0,1.36,8.0,9.0,8.196078431372548,8.03921568627451,7.862745098039215,12,3,3,0,2,3,3,0,4,1.0,1.0,8.0,6.0,1.0,12.0,1,9.0,5.0,11,0.696969696969697,0.0,0.803921568627451,0.21568627450980393,0.803921568627451,0.6274509803921569,0.04,0.0,0.6521739130434783,0.34782608695652173,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0
17230201,176.5483870967742,44.63265306122449,3.979591836734694,0.24489795918367346,0.0,138.8423558752288,275.6679609640427,100618.80575187558,2.857142857142857,0.42857142857142855,0.12244897959183673,0.14285714285714285,2.163265306122449,2.0816326530612246,0.16326530612244897,2.0816326530612246,1.7959183673469388,0.1836734693877551,0.5102040816326531,0.12244897959183673,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,2014.9782608695652,2008.1904761904761,2011.5714285714287,486.93023255813955,,115.32558139534883,5.0,1.7346938775510203,2.7755102040816326,3.510204081632653,4.26530612244898,4.408163265306122,2.4285714285714284,2.836734693877551,4.877551020408164,5.0,3.0,6.186046511627907,1.7857142857142858,3.0652173913043477,2.3333333333333335,2.2857142857142856,3.347826086956522,2.5238095238095237,3.0,1.1290322580645162,1.2142857142857142,1.0333333333333334,1.0625,1.0,1.0952380952380953,1.2142857142857142,1.0952380952380953,1.2,7.8478260869565215,8.652173913043478,7.326086956521739,6.782608695652174,7.608695652173913,10,3,3,0,2,3,3,0,4,1.0,1.0,1.0,9.0,4.0,12.0,1,9.0,5.0,11,0.5263157894736842,0.5,0.7755102040816326,0.08163265306122448,0.7755102040816326,0.5306122448979592,0.09302325581395349,0.0,0.3,0.7,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,0.75,0.75,0.75
17230301,,82.0,0.0,0.0,0.0,198.88956130898237,397.7791226179647,145189.3797555571,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,,0.0,3.0,,,4.0,,,5.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,8.0,9.0,5.0,5.0,6.0,18,2,3,2,7,2,3,0,4,,,,,,,0,,,11,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
17230402,295.375,21.666666666666668,2.466666666666667,0.0,0.0,129.49659339718286,431.2250720161936,157397.15128591066,3.533333333333333,0.0,0.5333333333333333,0.5333333333333333,2.466666666666667,2.466666666666667,0.2,2.466666666666667,1.8666666666666667,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.26666666666666666,0.0,0.0,2011.4666666666667,2007.4444444444443,2019.0,346.46153846153845,,140.30769230769232,5.0,1.9333333333333333,2.3333333333333335,4.933333333333334,4.333333333333333,4.666666666666667,4.0,2.066666666666667,4.933333333333334,4.133333333333334,3.0,7.0,1.7142857142857142,1.9333333333333333,1.0,4.0,3.066666666666667,3.3333333333333335,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,7.8,6.466666666666667,7.533333333333333,2,3,4,9,4,7,3,0,4,1.0,1.0,10.0,7.0,1.0,12.0,1,9.0,4.0,11,0.4,,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,1.0,0.0,0.5,0.0,0.0
17240013,142.125,46.888888888888886,4.481481481481482,0.0,0.0,174.4191967915501,395.5254670946597,144366.79548955077,3.462962962962963,0.5277777777777778,0.5,0.3055555555555556,2.1296296296296298,1.9259259259259258,0.3611111111111111,1.9259259259259258,1.6481481481481481,0.14018691588785046,0.5833333333333334,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.027777777777777776,0.07407407407407407,0.0,2013.4326923076924,2010.8648648648648,2019.8181818181818,361.4795918367347,,82.59183673469387,4.0,1.4814814814814814,2.6944444444444446,4.138888888888889,4.333333333333333,4.611111111111111,2.1944444444444446,2.9722222222222223,4.925925925925926,4.861111111111111,3.0,5.224489795918367,1.8932038834951457,2.8365384615384617,2.27027027027027,4.818181818181818,3.875,3.5945945945945947,4.0,1.5064935064935066,1.15625,1.1411764705882352,1.0253164556962024,1.0,1.0104166666666667,1.03125,1.0104166666666667,1.4805194805194806,8.0,8.972222222222221,7.342592592592593,6.2592592592592595,7.0,10,3,3,0,2,3,3,0,4,1.0,1.0,1.0,1.0,1.0,12.0,1,9.0,5.0,11,0.8059701492537313,0.2,0.8055555555555556,0.19444444444444445,0.8055555555555556,0.35185185185185186,0.1836734693877551,0.0,0.6111111111111112,0.3333333333333333,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.07407407407407407,0.9354838709677419,0.06451612903225806,0.25806451612903225,0.0,0.0
17240210,183.08333333333334,51.88235294117647,3.823529411764706,0.0,0.0,130.84529627051643,388.6857132299464,141870.28532893045,3.2941176470588234,0.0,0.0,0.0,3.2941176470588234,3.0,0.8823529411764706,3.0,2.1176470588235294,0.5294117647058824,0.7647058823529411,0.0,0.0,1.0,0.29411764705882354,0.5882352941176471,0.0,2015.1176470588234,2011.25,2013.0,179.1764705882353,,64.3529411764706,4.0,2.1176470588235294,3.4705882352941178,2.0588235294117645,5.0,5.0,1.3529411764705883,3.0,5.0,5.0,3.0,4.764705882352941,1.8235294117647058,3.176470588235294,2.0,2.0,3.411764705882353,4.25,4.0,1.0,1.411764705882353,1.1666666666666667,1.0,1.0,1.1176470588235294,1.2352941176470589,1.2352941176470589,1.0,8.0,9.0,7.470588235294118,6.529411764705882,6.647058823529412,17,2,3,1,1,3,2,3,4,1.0,1.0,1.0,1.0,1.0,12.0,1,9.0,8.0,11,0.5882352941176471,0.0,1.0,0.29411764705882354,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
17240301,96.0909090909091,54.94117647058823,4.235294117647059,0.0,0.0,247.92189613889812,797.9293482657778,291244.21211700886,3.0588235294117645,0.0,0.0,0.058823529411764705,3.0,3.0,0.35294117647058826,3.0,2.4705882352941178,0.29411764705882354,0.7647058823529411,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,2016.3529411764705,2000.8181818181818,2021.0,544.3125,,110.6875,4.0,2.0588235294117645,2.7058823529411766,4.235294117647059,4.705882352941177,4.882352941176471,1.3529411764705883,2.4705882352941178,5.0,5.0,3.0,6.5625,1.0,3.411764705882353,1.4545454545454546,6.0,3.3529411764705883,4.181818181818182,5.0,1.0,1.0588235294117647,1.1,1.0,1.0,1.0,1.1176470588235294,1.0,1.1818181818181819,8.0,9.0,7.882352941176471,6.882352941176471,8.529411764705882,11,3,3,6,8,3,1,3,4,1.0,1.0,5.0,9.0,1.0,12.0,1,9.0,5.0,11,0.6363636363636364,1.0,0.9411764705882353,0.17647058823529413,0.9411764705882353,0.29411764705882354,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
17240605,119.76190476190476,60.22222222222222,6.555555555555555,0.0,0.0,188.93849196452433,363.97447196511604,132850.68226726734,2.7037037037037037,0.0,0.037037037037037035,0.4444444444444444,2.2222222222222223,1.8888888888888888,0.25925925925925924,1.8888888888888888,1.7391304347826086,1.173913043478261,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,2006.076923076923,,2014.5294117647059,206.0,,32.84,4.0,1.6296296296296295,3.6296296296296298,3.5925925925925926,4.518518518518518,4.925925925925926,2.037037037037037,3.3333333333333335,4.333333333333333,5.0,3.0,4.32,1.7777777777777777,1.0,,3.0588235294117645,3.076923076923077,,5.0,1.5185185185185186,1.2962962962962963,1.1111111111111112,1.0,1.1111111111111112,1.0740740740740742,1.0740740740740742,1.037037037037037,1.5555555555555556,8.0,9.0,8.434782608695652,8.26086956521739,8.826086956521738,12,3,3,0,2,4,2,0,4,1.0,1.0,12.0,3.0,1.0,12.0,1,9.0,5.0,11,1.0,0.0,0.8518518518518519,0.25925925925925924,0.8518518518518519,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,0.0,,,,,
